"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.RestaurantsTableService","attributes.WiFi","attributes.BikeParking","attributes.BusinessParking","attributes.BusinessAcceptsCreditCards","attributes.RestaurantsReservations","attributes.WheelchairAccessible","attributes.Caters","attributes.OutdoorSeating","attributes.RestaurantsGoodForGroups","attributes.HappyHour","attributes.BusinessAcceptsBitcoin","attributes.RestaurantsPriceRange2","attributes.Ambience","attributes.HasTV","attributes.Alcohol","attributes.GoodForMeal","attributes.DogsAllowed","attributes.RestaurantsTakeOut","attributes.NoiseLevel","attributes.RestaurantsAttire","attributes.RestaurantsDelivery","attributes.GoodForKids","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.HairSpecializesIn","attributes.GoodForDancing","attributes.BestNights","attributes.Music","attributes.BYOB","attributes.CoatCheck","attributes.Smoking","attributes.DriveThru","attributes.BYOBCorkage","attributes.Corkage","attributes.RestaurantsCounterService","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.Open24Hours","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"33","jABFzSWTn9mIMDEEm8GV-A","Chipotle Mexican Grill","1933 W Burnside St","Portland","OR","97209",45.52327,-122.69112,2.5, 25,1,NA,'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,NA,True,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Restaurants",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"34","QO3STMziAt4n10ZNBLYgbg","Chipotle Mexican Grill","8 Park Plz","Boston","MA","02116",42.35175, -71.06697,3.5, 20,1,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},False,NA,NA,NA,True,False,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food",10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0
"35","UCX4-4Z6z7bdgUwWjF7Oxg","Chipotle Mexican Grill","11680 University Blvd","Orlando","FL","32817",28.59717, -81.21645,3.0, 78,1,NA,'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"36","m_6GK4EnjmNyaeKnyfULNQ","Chipotle Mexican Grill","1415 Boston-providence Hwy","Norwood","MA","02062",42.16447, -71.19963,2.0, 75,1,NA,u'no',False,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Flavor, Fast Food, Mexican, Restaurants",10:45-21:30,10:45-21:30,10:45-21:30,10:45-21:30,10:45-21:30,10:45-21:30,10:45-21:30
"37","nRb0bC-9_ciFms26yUm-KQ","Chipotle Mexican Grill","610 Cagan View Rd, Ste 103","Clermont","FL","34714",28.35561, -81.67648,1.5,  9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"38","9fl7en6QK-ywmRQ7o1lxog","Chipotle Mexican Grill","6590 Sawmill Rd","Columbus","OH","43235",40.10210, -83.09054,2.0, 84,1,NA,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"39","aBc7WUj33_k1VqDPQ592lg","Chipotle Mexican Grill","7800 Dr Phillips Blvd, Ste 100","Orlando","FL","32819",28.45060, -81.48896,3.0, 93,1,False,u'no',False,{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Food, Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"40","UeTRBY9oOzD9FG5YHnDFRw","Chipotle Mexican Grill","2048 NE Stucki Ave","Hillsboro","OR","97124",45.53483,-122.87734,2.5,193,1,NA,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,'loud',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"41","d2wAz3lBE3teJcolNuAalw","Chipotle Mexican Grill","7611 Farmsbury Dr","Reynoldsburg","OH","43068",39.94070, -82.79106,3.0, 28,1,NA,'no',False,{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,u'beer_and_wine',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"42","-LUU068V-C0A0qeptf4Dtg","Chipotle Mexican Grill","13599 W Colonial Dr, Ste 101","Winter Garden","FL","34787",28.55153, -81.58541,2.5, 15,1,NA,NA,NA,{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"43","3aRgxc8K1QxLh52o1rFWBg","Chipotle Mexican Grill","4489 N High St","Columbus","OH","43214",40.05396, -83.02027,3.0, 61,1,NA,'free',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'none',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"44","045zB--ww7ChCpVn87fREQ","Chipotle Mexican Grill","300 Needham St, Spc 107.2","Newton","MA","02464",42.30828, -71.21507,3.0, 87,1,False,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"45","MWo54e-GLEK_XNjfEof7EQ","Chipotle Mexican Grill","5637 Red Bug Lake Rd","Winter Springs","FL","32708",28.64693, -81.27009,3.0, 70,1,NA,'no',False,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'loud','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Fast Food, Mexican, Restaurants",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"46","w4IVHYlojH1-o_YzeTH-fg","Chipotle Mexican Grill","7162 Longhorn Dr, Ste A","Sunbury","OH","43074",40.26735, -82.93417,3.0,  9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"47","Od_5E2nLUXFtr6Y_eUtkaQ","Chipotle Mexican Grill","818 Howe St","Vancouver","BC","V6Z 1N4",49.28151,-123.12107,3.0,214,1,False,u'no',True,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,False,NA,True,False,True,NA,NA,2,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'none',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Tex-Mex, Fast Food, Salad, Restaurants, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"48","nSGYp0DP2zAOHvTsezG0Ug","Chipotle Mexican Grill","255 Main St","Cambridge","MA","02142",42.36254, -71.08560,2.0, 97,1,NA,'no',True,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'none',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0
"49","q5EE0fhtcHFcoY0lKy5PXA","Chipotle Mexican Grill","3019 Meadow Pond Ct","Grove City","OH","43123",39.84063, -83.08625,2.5, 21,1,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,NA,True,False,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Mexican, Restaurants",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"50","CKAcpq1WWXCWl0jFtO44bQ","Chipotle Mexican Grill","55 Dodge St","Beverly","MA","01915",42.57588, -70.89120,2.0, 66,1,NA,NA,True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'none',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0,10:45-20:0
"51","bqXPhcn6MRcMNLrGvlCUEw","Chipotle Mexican Grill","375 Mccaslin Blvd, Ste D","Louisville","CO","80027",39.96622,-105.16397,3.5, 53,1,NA,NA,True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,False,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',NA,NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"52","i2GeAZUceFBR6ERfQl8IwQ","Chipotle Mexican Grill","1671 Stringtown Rd","Grove City","OH","43123",39.87824, -83.04228,2.0, 47,1,NA,'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,'beer_and_wine',NA,NA,True,u'very_loud',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"53","mZLubU2cIDX57Vm7ntjQJA","Chipotle Mexican Grill","910 SE 10th Ave","Portland","OR","97214",45.51626,-122.65548,3.0, 24,1,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},True,False,NA,True,None,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,u'none',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,NA,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"54","8L0sixcpqz9JRhIH2eboIw","Chipotle Mexican Grill","1700 Sand Lake Rd, Ste D110","Orlando","FL","32809",28.44947, -81.40193,2.5, 72,1,NA,'free',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'yes_corkage',True,NA,NA,NA,NA,"Fast Food, Restaurants, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"55","7VKbFmiJ8kxQ_9E5g4cszg","Chipotle Mexican Grill","9202 Jeff Fuqua Blvd, Ste 1427","Orlando","FL","32827",28.43537, -81.30140,2.0, 30,1,NA,'no',NA,{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False},True,False,NA,NA,NA,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,False,NA,'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0
"56","HA8Y2i15K2VSmp_ROIf1og","Chipotle Mexican Grill","191 E Campus View Blvd","Columbus","OH","43235",40.11775, -83.01013,3.0, 13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,False,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"57","g3wO399ntmjTH8ijjYQrbA","Chipotle Mexican Grill","915 SE 164th Ave, Ste 100","Vancouver","WA","98683",45.61382,-122.50363,3.0, 92,1,NA,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'yes_free',False,NA,NA,NA,NA,"Fast Food, Restaurants, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"58","ttdVEvAbNeJ3j7C3rZcf8w","Chipotle Mexican Grill","12130 SE 82nd Ave, Ste H241","Happy Valley","OR","97086",45.43413,-122.57242,2.5,143,1,NA,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},False,True,'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants, Mexican",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"59","49XLIHgfBTCKy0pa_1TD4g","Chipotle Mexican Grill","250 Granite St, Ste 153","Braintree","MA","02184",42.22078, -71.02541,2.5, 83,1,False,'free',False,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},True,False,True,False,False,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,u'none',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0
"60","-x1txWSEsBG38hMHOTTAPg","Chipotle Mexican Grill","5051 Groveport Rd","Obetz","OH","43207",39.86791, -82.93658,2.5, 10,1,NA,NA,NA,NA,True,False,NA,NA,NA,False,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False},NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Restaurants",10:45-23:59,10:45-23:59,10:45-23:59,10:45-23:59,10:45-23:59,10:45-23:59,10:45-23:59
"61","iLme8rMkqn83C3wGja5JGA","Chipotle Mexican Grill","2211 S Orange Ave","Orlando","FL","32806",28.51678, -81.37613,2.5, 99,1,False,u'no',True,{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,'yes_free',True,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"62","P4ZnsH8ZEpxikt0m--xijw","Chipotle Mexican Grill","2973 Cobb Pkwy SE, Ste B","Atlanta","GA","30339",33.88103, -84.46140,2.0,281,1,NA,u'no',False,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},False,True,'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Mexican",10:45-23:0,10:45-23:0,10:45-23:0,10:45-23:0,10:45-23:0,10:45-23:0,10:45-23:0
"63","GYcXkE8mXhGRJrKOqzbkEg","Chipotle Mexican Grill","240 SW Yamhill St","Portland","OR","97204",45.51739,-122.67577,3.0,108,1,NA,u'no',True,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Restaurants",10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-21:0,10:45-20:0,10:45-20:0
"64","rvztyjCR81GYWlV3ZRrCxQ","Chipotle Mexican Grill","1000 N High St","Columbus","OH","43201",39.98276, -83.00446,2.5, 70,1,False,u'free',True,{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False},True,False,NA,NA,True,True,NA,NA,1,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},True,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Restaurants",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"65","hP9H_8lgsSFWSXFiABC6Kw","Chipotle Mexican Grill","4750 Morse Rd","Columbus","OH","43230",40.05590, -82.86621,2.5, 82,1,NA,u'no',True,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},False,True,'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
"66","__a6cve2cpTdOP6uNXhRMw","Chipotle Mexican Grill","488 S High St, 100A","Columbus","OH","43215",39.95206, -82.99843,2.0,102,1,NA,u'no',True,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},True,False,NA,True,True,True,NA,NA,1,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},True,u'beer_and_wine',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},False,True,u'loud',u'casual',True,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Mexican, Restaurants",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
